peptide_id,source,length,score,label,avg_ep,max_ep,max_lin_ep
356528,legacy_uniprot_all_2021,24,0.22388314,Epitope,0.2239,0.3024,0.2648
356529,legacy_uniprot_all_2021,20,0.3319437,Epitope,0.3319,0.3754,0.3549
356530,legacy_uniprot_all_2021,22,0.21996756,Epitope,0.22,0.3199,0.2385
356531,legacy_uniprot_all_2021,27,0.24420884,Epitope,0.2442,0.3224,0.2798
356532,legacy_uniprot_all_2021,19,0.31177655,Epitope,0.3118,0.373,0.3368
356533,legacy_uniprot_all_2021,21,0.2582269,Epitope,0.2582,0.3236,0.2906
356534,legacy_uniprot_all_2021,22,0.2404173,Epitope,0.2404,0.3409,0.275
356535,legacy_uniprot_all_2021,22,0.17935711,Epitope,0.1794,0.2907,0.2258
356536,legacy_uniprot_all_2021,20,0.29566762,Epitope,0.2957,0.3333,0.3287
356537,legacy_uniprot_all_2021,17,0.28641692,Epitope,0.2864,0.3356,0.3131
356538,legacy_uniprot_all_2021,18,0.26378873,Epitope,0.2638,0.3502,0.2982
356539,legacy_uniprot_all_2021,19,0.27954242,Epitope,0.2795,0.3556,0.2996
356540,legacy_uniprot_all_2021,28,0.31354538,Epitope,0.3135,0.3696,0.3399
356541,legacy_uniprot_all_2021,11,0.28844997,Epitope,0.2884,0.3439,0.3032
356542,legacy_uniprot_all_2021,27,0.22010897,Epitope,0.2201,0.3246,0.2631
356543,legacy_uniprot_all_2021,14,0.24828279,Epitope,0.2483,0.2852,0.2565
356544,legacy_uniprot_all_2021,10,0.2300773,Epitope,0.2301,0.3429,0.2562
357698,legacy_uniprot_all_2021,9,0.2758824,Epitope,0.2759,0.3412,0.3027
357699,legacy_uniprot_all_2021,20,0.25101572,Epitope,0.251,0.3318,0.282
357700,legacy_uniprot_all_2021,30,0.26296273,Epitope,0.263,0.3251,0.2832
357701,legacy_uniprot_all_2021,15,0.26872507,Epitope,0.2687,0.3465,0.3187
357703,legacy_uniprot_all_2021,30,0.27351183,Epitope,0.2735,0.3681,0.3028
357706,legacy_uniprot_all_2021,30,0.24110153,Epitope,0.2411,0.3511,0.2878
357708,legacy_uniprot_all_2021,12,0.25464234,Epitope,0.2546,0.3371,0.2741
357709,legacy_uniprot_all_2021,27,0.2342252,Epitope,0.2342,0.323,0.2739
357710,legacy_uniprot_all_2021,25,0.31143317,Epitope,0.3114,0.3699,0.3395
357711,legacy_uniprot_all_2021,30,0.24074537,Epitope,0.2407,0.3238,0.2627
357712,legacy_uniprot_all_2021,30,0.24903487,Epitope,0.249,0.3435,0.2956
357713,legacy_uniprot_all_2021,14,0.26719034,Epitope,0.2672,0.3618,0.3199
357714,legacy_uniprot_all_2021,30,0.21949495,Epitope,0.2195,0.2969,0.2355
357716,legacy_uniprot_all_2021,21,0.27408713,Epitope,0.2741,0.3547,0.3186
357717,legacy_uniprot_all_2021,17,0.24075152,Epitope,0.2408,0.3472,0.2838
357718,legacy_uniprot_all_2021,12,0.26047975,Epitope,0.2605,0.3028,0.2856
357719,legacy_uniprot_all_2021,16,0.21400148,Epitope,0.214,0.2863,0.2421
357720,legacy_uniprot_all_2021,17,0.26264405,Epitope,0.2626,0.3467,0.3124
357721,legacy_uniprot_all_2021,30,0.26255837,Epitope,0.2626,0.3361,0.287
357722,legacy_uniprot_all_2021,23,0.27470398,Epitope,0.2747,0.3081,0.2952
357988,legacy_uniprot_all_2021,22,0.18881677,Epitope,0.1888,0.2617,0.2122
357989,legacy_uniprot_all_2021,21,0.26598668,Epitope,0.266,0.368,0.31
357990,legacy_uniprot_all_2021,28,0.25953254,Epitope,0.2595,0.3164,0.2917
357991,legacy_uniprot_all_2021,25,0.31010377,Epitope,0.3101,0.3683,0.3277
357992,legacy_uniprot_all_2021,27,0.26806024,Epitope,0.2681,0.3574,0.3226
357993,legacy_uniprot_all_2021,26,0.26682475,Epitope,0.2668,0.3316,0.3019
357994,legacy_uniprot_all_2021,25,0.26470578,Epitope,0.2647,0.3493,0.2972
357995,legacy_uniprot_all_2021,25,0.25308368,Epitope,0.2531,0.3545,0.2996
357996,legacy_uniprot_all_2021,28,0.23768702,Epitope,0.2377,0.2982,0.2636
357997,legacy_uniprot_all_2021,15,0.28109413,Epitope,0.2811,0.3577,0.3177
357998,legacy_uniprot_all_2021,29,0.27539042,Epitope,0.2754,0.3359,0.3064
357999,legacy_uniprot_all_2021,28,0.26669428,Epitope,0.2667,0.3218,0.2992
358000,legacy_uniprot_all_2021,29,0.32235292,Epitope,0.3224,0.3685,0.3422
358001,legacy_uniprot_all_2021,21,0.3302228,Epitope,0.3302,0.3779,0.3558
358002,legacy_uniprot_all_2021,20,0.2866518,Epitope,0.2867,0.3561,0.3265
358003,legacy_uniprot_all_2021,27,0.29156166,Epitope,0.2916,0.358,0.3273
358004,legacy_uniprot_all_2021,10,0.27831876,Epitope,0.2783,0.3469,0.3074
358006,legacy_uniprot_all_2021,23,0.250581,Epitope,0.2506,0.3311,0.2871
358007,legacy_uniprot_all_2021,18,0.25811577,Epitope,0.2581,0.3153,0.2779
358008,legacy_uniprot_all_2021,19,0.16556603,Epitope,0.1656,0.2893,0.2054
359041,legacy_uniprot_all_2021,30,0.21581581,Epitope,0.2158,0.3127,0.2412
359042,legacy_uniprot_all_2021,29,0.2281567,Epitope,0.2282,0.3216,0.2714
359043,legacy_uniprot_all_2021,21,0.2829801,Epitope,0.283,0.356,0.315
359044,legacy_uniprot_all_2021,26,0.24346097,Epitope,0.2435,0.3327,0.2728
359045,legacy_uniprot_all_2021,8,0.1925618,Epitope,0.1926,0.28,0.1987
359046,legacy_uniprot_all_2021,29,0.3073849,Epitope,0.3074,0.3749,0.3427
359047,legacy_uniprot_all_2021,26,0.17116243,Epitope,0.1712,0.2729,0.2234
359048,legacy_uniprot_all_2021,24,0.2023565,Epitope,0.2024,0.3227,0.2556
359049,legacy_uniprot_all_2021,13,0.24783847,Epitope,0.2478,0.3013,0.2557
359050,legacy_uniprot_all_2021,26,0.20505525,Epitope,0.2051,0.331,0.2469
359051,legacy_uniprot_all_2021,26,0.2527563,Epitope,0.2528,0.3449,0.2822
359052,legacy_uniprot_all_2021,23,0.24380323,Epitope,0.2438,0.3425,0.2748
359053,legacy_uniprot_all_2021,26,0.27159822,Epitope,0.2716,0.3537,0.3271
359054,legacy_uniprot_all_2021,16,0.26148364,Epitope,0.2615,0.3148,0.2794
359055,legacy_uniprot_all_2021,26,0.31503427,Epitope,0.315,0.3765,0.3462
359056,legacy_uniprot_all_2021,25,0.21744053,Epitope,0.2174,0.3158,0.2748
359058,legacy_uniprot_all_2021,20,0.26360723,Epitope,0.2636,0.3343,0.2923
359059,legacy_uniprot_all_2021,22,0.22145124,Epitope,0.2215,0.3463,0.2739
359060,legacy_uniprot_all_2021,30,0.24938627,Epitope,0.2494,0.3385,0.2669
359061,legacy_uniprot_all_2021,28,0.30434266,Epitope,0.3043,0.3632,0.334
360982,legacy_uniprot_all_2021,30,0.27695605,Epitope,0.277,0.3683,0.3113
360983,legacy_uniprot_all_2021,30,0.18700649,Epitope,0.187,0.3433,0.2187
360984,legacy_uniprot_all_2021,27,0.16712439,Epitope,0.1671,0.3046,0.2244
360985,legacy_uniprot_all_2021,30,0.25118718,Epitope,0.2512,0.3425,0.2801
360986,legacy_uniprot_all_2021,30,0.22007886,Epitope,0.2201,0.3444,0.2494
360987,legacy_uniprot_all_2021,30,0.28255478,Epitope,0.2826,0.3501,0.3184
360988,legacy_uniprot_all_2021,30,0.3260384,Epitope,0.326,0.3819,0.3651
360989,legacy_uniprot_all_2021,30,0.23956855,Epitope,0.2396,0.3661,0.33
360990,legacy_uniprot_all_2021,27,0.17314659,Epitope,0.1731,0.332,0.2227
360991,legacy_uniprot_all_2021,30,0.25510737,Epitope,0.2551,0.3448,0.2998
360992,legacy_uniprot_all_2021,27,0.18506946,Epitope,0.1851,0.3171,0.2389
360993,legacy_uniprot_all_2021,18,0.23943843,Epitope,0.2394,0.3232,0.2593
360994,legacy_uniprot_all_2021,30,0.24025764,Epitope,0.2403,0.3275,0.268
360996,legacy_uniprot_all_2021,30,0.23858252,Epitope,0.2386,0.3077,0.2545
360997,legacy_uniprot_all_2021,30,0.2509486,Epitope,0.2509,0.3511,0.2898
360998,legacy_uniprot_all_2021,30,0.2246723,Epitope,0.2247,0.334,0.2986
361000,legacy_uniprot_all_2021,30,0.2777833,Epitope,0.2778,0.341,0.303
361001,legacy_uniprot_all_2021,30,0.25695816,Epitope,0.257,0.352,0.2886
361002,legacy_uniprot_all_2021,30,0.25696704,Epitope,0.257,0.3544,0.3032
361479,legacy_uniprot_all_2021,29,0.25278452,Epitope,0.2528,0.3415,0.3058
361480,legacy_uniprot_all_2021,23,0.27844247,Epitope,0.2784,0.3565,0.3236
361481,legacy_uniprot_all_2021,21,0.22576119,Epitope,0.2258,0.3102,0.2607
361482,legacy_uniprot_all_2021,27,0.19577296,Epitope,0.1958,0.2773,0.2227
361483,legacy_uniprot_all_2021,25,0.28967458,Epitope,0.2897,0.3374,0.3081
361484,legacy_uniprot_all_2021,11,0.23358236,Epitope,0.2336,0.3279,0.2684
361485,legacy_uniprot_all_2021,20,0.24096854,Epitope,0.241,0.3474,0.2876
361486,legacy_uniprot_all_2021,20,0.27344328,Epitope,0.2734,0.3572,0.2988
361487,legacy_uniprot_all_2021,23,0.25573817,Epitope,0.2557,0.3252,0.2857
361488,legacy_uniprot_all_2021,28,0.31372747,Epitope,0.3137,0.3635,0.3493
361489,legacy_uniprot_all_2021,27,0.26355577,Epitope,0.2636,0.3354,0.2965
361490,legacy_uniprot_all_2021,25,0.26826003,Epitope,0.2683,0.3447,0.29
361491,legacy_uniprot_all_2021,27,0.24919531,Epitope,0.2492,0.3542,0.2881
361492,legacy_uniprot_all_2021,30,0.28964156,Epitope,0.2896,0.3626,0.3343
361493,legacy_uniprot_all_2021,28,0.20673896,Epitope,0.2067,0.2811,0.2501
361494,legacy_uniprot_all_2021,28,0.17761888,Epitope,0.1776,0.2883,0.2334
361496,legacy_uniprot_all_2021,28,0.26320443,Epitope,0.2632,0.3341,0.2921
361497,legacy_uniprot_all_2021,25,0.29262495,Epitope,0.2926,0.3575,0.3153
361498,legacy_uniprot_all_2021,28,0.24768445,Epitope,0.2477,0.351,0.2836
361499,legacy_uniprot_all_2021,22,0.28299057,Epitope,0.283,0.3561,0.3137
361521,legacy_uniprot_all_2021,24,0.23540361,Epitope,0.2354,0.3164,0.2652
361522,legacy_uniprot_all_2021,21,0.27732491,Epitope,0.2773,0.3632,0.3268
361523,legacy_uniprot_all_2021,30,0.21835108,Epitope,0.2184,0.3234,0.2455
361524,legacy_uniprot_all_2021,28,0.27601537,Epitope,0.276,0.3507,0.2936
361525,legacy_uniprot_all_2021,27,0.24898481,Epitope,0.249,0.3229,0.2978
361526,legacy_uniprot_all_2021,22,0.25638855,Epitope,0.2564,0.3556,0.2951
361527,legacy_uniprot_all_2021,29,0.2248251,Epitope,0.2248,0.3095,0.2553
361528,legacy_uniprot_all_2021,24,0.22974288,Epitope,0.2297,0.2919,0.2524
361529,legacy_uniprot_all_2021,28,0.19311343,Epitope,0.1931,0.3271,0.2391
361530,legacy_uniprot_all_2021,25,0.31454763,Epitope,0.3145,0.3612,0.3361
361531,legacy_uniprot_all_2021,30,0.22829647,Epitope,0.2283,0.3144,0.2651
361533,legacy_uniprot_all_2021,30,0.30009162,Epitope,0.3001,0.3527,0.328
361534,legacy_uniprot_all_2021,26,0.28267038,Epitope,0.2827,0.3736,0.3137
361535,legacy_uniprot_all_2021,26,0.24508491,Epitope,0.2451,0.3149,0.2717
361536,legacy_uniprot_all_2021,22,0.3195648,Epitope,0.3196,0.3774,0.3514
361537,legacy_uniprot_all_2021,30,0.30391532,Epitope,0.3039,0.3666,0.3363
361538,legacy_uniprot_all_2021,22,0.21592517,Epitope,0.2159,0.3549,0.2583
361539,legacy_uniprot_all_2021,18,0.276866,Epitope,0.2769,0.3427,0.296
361540,legacy_uniprot_all_2021,27,0.2105067,Epitope,0.2105,0.2924,0.2299
361541,legacy_uniprot_all_2021,27,0.23914601,Epitope,0.2391,0.34,0.2609
362440,legacy_uniprot_all_2021,16,0.24528244,Epitope,0.2453,0.3536,0.2654
362441,legacy_uniprot_all_2021,26,0.252616,Epitope,0.2526,0.3416,0.2864
362442,legacy_uniprot_all_2021,8,0.2472778,Epitope,0.2473,0.3082,0.2605
362443,legacy_uniprot_all_2021,26,0.26005065,Epitope,0.2601,0.3592,0.3011
362444,legacy_uniprot_all_2021,23,0.16910692,Epitope,0.1691,0.2733,0.2303
362445,legacy_uniprot_all_2021,29,0.18856096,Epitope,0.1886,0.2491,0.2186
362448,legacy_uniprot_all_2021,27,0.24889237,Epitope,0.2489,0.3591,0.29
362449,legacy_uniprot_all_2021,27,0.30629227,Epitope,0.3063,0.3613,0.3344
362450,legacy_uniprot_all_2021,10,0.23320596,Epitope,0.2332,0.3161,0.2522
362451,legacy_uniprot_all_2021,30,0.24962996,Epitope,0.2496,0.3451,0.2858
362452,legacy_uniprot_all_2021,12,0.18115948,Epitope,0.1812,0.2438,0.1849
362455,legacy_uniprot_all_2021,30,0.18851992,Epitope,0.1885,0.2849,0.2189
362457,legacy_uniprot_all_2021,24,0.15570502,Epitope,0.1557,0.2706,0.1974
362458,legacy_uniprot_all_2021,27,0.16524385,Epitope,0.1652,0.3053,0.2167
362459,legacy_uniprot_all_2021,23,0.24747868,Epitope,0.2475,0.3253,0.2816
362460,legacy_uniprot_all_2021,28,0.2767633,Epitope,0.2768,0.3465,0.2985
362461,legacy_uniprot_all_2021,29,0.27718902,Epitope,0.2772,0.3491,0.3207
363737,legacy_uniprot_all_2021,21,0.2393152,Epitope,0.2393,0.2999,0.2603
363743,legacy_uniprot_all_2021,27,0.20461929,Epitope,0.2046,0.2786,0.2254
363747,legacy_uniprot_all_2021,12,0.32692328,Epitope,0.3269,0.3719,0.3559
363748,legacy_uniprot_all_2021,10,0.2057265,Epitope,0.2057,0.3165,0.2235
363749,legacy_uniprot_all_2021,27,0.21520846,Epitope,0.2152,0.2864,0.2406
363753,legacy_uniprot_all_2021,13,0.2252935,Epitope,0.2253,0.3044,0.2496
363755,legacy_uniprot_all_2021,25,0.21454145,Epitope,0.2145,0.2993,0.2352
363756,legacy_uniprot_all_2021,30,0.15839583,Epitope,0.1584,0.2567,0.2124
363759,legacy_uniprot_all_2021,21,0.21247153,Epitope,0.2125,0.3182,0.244
363761,legacy_uniprot_all_2021,24,0.2871746,Epitope,0.2872,0.3637,0.3121
364160,legacy_uniprot_all_2021,30,0.25324062,Epitope,0.2532,0.342,0.2883
364161,legacy_uniprot_all_2021,25,0.26847517,Epitope,0.2685,0.3475,0.2985
364162,legacy_uniprot_all_2021,30,0.28152552,Epitope,0.2815,0.3436,0.3089
364164,legacy_uniprot_all_2021,11,0.25964034,Epitope,0.2596,0.3327,0.2783
364166,legacy_uniprot_all_2021,18,0.2838034,Epitope,0.2838,0.3416,0.3113
364167,legacy_uniprot_all_2021,29,0.24487159,Epitope,0.2449,0.3553,0.2898
364168,legacy_uniprot_all_2021,28,0.23356457,Epitope,0.2336,0.3603,0.2552
364169,legacy_uniprot_all_2021,15,0.31110758,Epitope,0.3111,0.3557,0.3333
364170,legacy_uniprot_all_2021,13,0.26323846,Epitope,0.2632,0.3623,0.2963
364171,legacy_uniprot_all_2021,21,0.24979389,Epitope,0.2498,0.3296,0.2748
364172,legacy_uniprot_all_2021,28,0.28165612,Epitope,0.2817,0.333,0.3114
364173,legacy_uniprot_all_2021,30,0.23371547,Epitope,0.2337,0.3134,0.2773
364174,legacy_uniprot_all_2021,16,0.25068313,Epitope,0.2507,0.3585,0.2595
364175,legacy_uniprot_all_2021,29,0.2846919,Epitope,0.2847,0.3728,0.3305
364176,legacy_uniprot_all_2021,14,0.29192373,Epitope,0.2919,0.3346,0.3191
364177,legacy_uniprot_all_2021,25,0.30256948,Epitope,0.3026,0.3455,0.3306
364178,legacy_uniprot_all_2021,20,0.26323164,Epitope,0.2632,0.3401,0.2792
364179,legacy_uniprot_all_2021,21,0.26137364,Epitope,0.2614,0.3544,0.2938
364180,legacy_uniprot_all_2021,22,0.24906467,Epitope,0.2491,0.3436,0.2771
366472,legacy_uniprot_all_2021,17,0.26803577,Epitope,0.268,0.3373,0.3083
366473,legacy_uniprot_all_2021,14,0.24072291,Epitope,0.2407,0.3362,0.2688
366474,legacy_uniprot_all_2021,23,0.24573396,Epitope,0.2457,0.3305,0.2684
366476,legacy_uniprot_all_2021,16,0.28594542,Epitope,0.2859,0.3555,0.3085
366477,legacy_uniprot_all_2021,19,0.21638858,Epitope,0.2164,0.3446,0.2634
366478,legacy_uniprot_all_2021,23,0.23988725,Epitope,0.2399,0.3199,0.2576
366479,legacy_uniprot_all_2021,20,0.23778912,Epitope,0.2378,0.3503,0.2941
366480,legacy_uniprot_all_2021,14,0.27120978,Epitope,0.2712,0.3468,0.2914
366481,legacy_uniprot_all_2021,18,0.19910891,Epitope,0.1991,0.2829,0.2289
366482,legacy_uniprot_all_2021,29,0.22155318,Epitope,0.2216,0.3173,0.2692
366483,legacy_uniprot_all_2021,22,0.26208687,Epitope,0.2621,0.3486,0.2969
366484,legacy_uniprot_all_2021,29,0.25708508,Epitope,0.2571,0.3635,0.3002
366485,legacy_uniprot_all_2021,22,0.24996029,Epitope,0.25,0.3459,0.2788
366486,legacy_uniprot_all_2021,30,0.3034142,Epitope,0.3034,0.3672,0.3336
366487,legacy_uniprot_all_2021,20,0.2798918,Epitope,0.2799,0.3411,0.3006
366488,legacy_uniprot_all_2021,29,0.2121216,Epitope,0.2121,0.286,0.237
366489,legacy_uniprot_all_2021,22,0.26354995,Epitope,0.2635,0.3532,0.2961
366490,legacy_uniprot_all_2021,30,0.21883774,Epitope,0.2188,0.3344,0.2875
366491,legacy_uniprot_all_2021,26,0.29328635,Epitope,0.2933,0.3714,0.3281
366492,legacy_uniprot_all_2021,27,0.27770284,Epitope,0.2777,0.366,0.3338
366897,legacy_uniprot_all_2021,23,0.20341647,Epitope,0.2034,0.3021,0.2506
366898,legacy_uniprot_all_2021,28,0.21758997,Epitope,0.2176,0.3302,0.2639
366899,legacy_uniprot_all_2021,18,0.29205307,Epitope,0.2921,0.3556,0.3267
366900,legacy_uniprot_all_2021,27,0.27369264,Epitope,0.2737,0.3405,0.324
366901,legacy_uniprot_all_2021,27,0.25835195,Epitope,0.2584,0.3711,0.2888
366903,legacy_uniprot_all_2021,25,0.19377223,Epitope,0.1938,0.3365,0.2477
366904,legacy_uniprot_all_2021,25,0.17361811,Epitope,0.1736,0.3157,0.2022
366905,legacy_uniprot_all_2021,25,0.18776321,Epitope,0.1878,0.3361,0.2426
366908,legacy_uniprot_all_2021,23,0.15175943,Epitope,0.1518,0.2177,0.1785
366909,legacy_uniprot_all_2021,25,0.16193432,Epitope,0.1619,0.2982,0.2072
366910,legacy_uniprot_all_2021,25,0.17546572,Epitope,0.1755,0.3332,0.2253
366915,legacy_uniprot_all_2021,25,0.16664799,Epitope,0.1666,0.3189,0.2201
366917,legacy_uniprot_all_2021,25,0.18331641,Epitope,0.1833,0.3263,0.2376
366922,legacy_uniprot_all_2021,25,0.19202633,Epitope,0.192,0.3258,0.2436
366925,legacy_uniprot_all_2021,25,0.17231368,Epitope,0.1723,0.3124,0.2157
366926,legacy_uniprot_all_2021,25,0.18033911,Epitope,0.1803,0.3171,0.2278
366927,legacy_uniprot_all_2021,25,0.17263585,Epitope,0.1726,0.3197,0.2268
366929,legacy_uniprot_all_2021,20,0.25432658,Epitope,0.2543,0.3282,0.2722
366934,legacy_uniprot_all_2021,25,0.16426896,Epitope,0.1643,0.3013,0.2171
366935,legacy_uniprot_all_2021,14,0.30376515,Epitope,0.3038,0.3533,0.3278
366936,legacy_uniprot_all_2021,25,0.1711454,Epitope,0.1711,0.3106,0.2171
366937,legacy_uniprot_all_2021,25,0.1782888,Epitope,0.1783,0.3233,0.2281
366938,legacy_uniprot_all_2021,25,0.18054636,Epitope,0.1805,0.3272,0.2345
366940,legacy_uniprot_all_2021,25,0.17545466,Epitope,0.1755,0.3355,0.22
366941,legacy_uniprot_all_2021,25,0.16776621,Epitope,0.1678,0.3101,0.2195
366943,legacy_uniprot_all_2021,30,0.19574589,Epitope,0.1957,0.3161,0.232
366953,legacy_uniprot_all_2021,25,0.17463325,Epitope,0.1746,0.3118,0.2304
367201,legacy_uniprot_all_2021,25,0.26816148,Epitope,0.2682,0.328,0.306
367202,legacy_uniprot_all_2021,20,0.21668565,Epitope,0.2167,0.2853,0.2571
367203,legacy_uniprot_all_2021,27,0.2255186,Epitope,0.2255,0.3307,0.2534
367204,legacy_uniprot_all_2021,30,0.27474013,Epitope,0.2747,0.3498,0.2971
367205,legacy_uniprot_all_2021,26,0.27728337,Epitope,0.2773,0.3436,0.3032
367206,legacy_uniprot_all_2021,30,0.22665164,Epitope,0.2267,0.3276,0.275
367207,legacy_uniprot_all_2021,17,0.26524252,Epitope,0.2652,0.3544,0.2853
367208,legacy_uniprot_all_2021,25,0.3428655,Epitope,0.3429,0.3794,0.3681
367209,legacy_uniprot_all_2021,22,0.22333035,Epitope,0.2233,0.3505,0.3227
367210,legacy_uniprot_all_2021,14,0.1951209,Epitope,0.1951,0.2444,0.2089
367211,legacy_uniprot_all_2021,29,0.20822296,Epitope,0.2082,0.3391,0.2358
367212,legacy_uniprot_all_2021,27,0.21839373,Epitope,0.2184,0.3257,0.3033
367213,legacy_uniprot_all_2021,14,0.22063838,Epitope,0.2206,0.2921,0.2464
367214,legacy_uniprot_all_2021,27,0.2680524,Epitope,0.2681,0.3277,0.2937
367215,legacy_uniprot_all_2021,17,0.24608101,Epitope,0.2461,0.3064,0.2563
367217,legacy_uniprot_all_2021,16,0.21211797,Epitope,0.2121,0.2828,0.2359
367218,legacy_uniprot_all_2021,19,0.2255293,Epitope,0.2255,0.3109,0.2638
367219,legacy_uniprot_all_2021,23,0.22642784,Epitope,0.2264,0.3297,0.2446
367220,legacy_uniprot_all_2021,25,0.29313943,Epitope,0.2931,0.359,0.351
367221,legacy_uniprot_all_2021,22,0.2225309,Epitope,0.2225,0.3093,0.2487
367328,legacy_uniprot_all_2021,29,0.24966626,Epitope,0.2497,0.3118,0.2976
367329,legacy_uniprot_all_2021,28,0.26097474,Epitope,0.261,0.3569,0.3028
367330,legacy_uniprot_all_2021,15,0.2695913,Epitope,0.2696,0.357,0.3077
367331,legacy_uniprot_all_2021,19,0.26591665,Epitope,0.2659,0.3492,0.304
367332,legacy_uniprot_all_2021,11,0.23231745,Epitope,0.2323,0.3392,0.2602
367333,legacy_uniprot_all_2021,18,0.2510615,Epitope,0.2511,0.3133,0.2912
367334,legacy_uniprot_all_2021,17,0.2792228,Epitope,0.2792,0.3537,0.3014
367335,legacy_uniprot_all_2021,13,0.2756015,Epitope,0.2756,0.356,0.3076
367336,legacy_uniprot_all_2021,15,0.32619703,Epitope,0.3262,0.371,0.3504
367338,legacy_uniprot_all_2021,25,0.19910695,Epitope,0.1991,0.2866,0.225
367339,legacy_uniprot_all_2021,15,0.3022814,Epitope,0.3023,0.3716,0.3328
367340,legacy_uniprot_all_2021,23,0.20594315,Epitope,0.2059,0.285,0.2211
367341,legacy_uniprot_all_2021,21,0.25973353,Epitope,0.2597,0.3274,0.2938
367342,legacy_uniprot_all_2021,20,0.2387772,Epitope,0.2388,0.3535,0.2814
367343,legacy_uniprot_all_2021,29,0.24795394,Epitope,0.248,0.3374,0.2906
367344,legacy_uniprot_all_2021,21,0.22123916,Epitope,0.2212,0.2748,0.2394
367345,legacy_uniprot_all_2021,10,0.24153288,Epitope,0.2415,0.3042,0.2618
367346,legacy_uniprot_all_2021,24,0.26446775,Epitope,0.2645,0.3378,0.2961
367347,legacy_uniprot_all_2021,27,0.19939719,Epitope,0.1994,0.2887,0.2519
367348,legacy_uniprot_all_2021,19,0.22279343,Epitope,0.2228,0.321,0.2552
367392,legacy_uniprot_all_2021,26,0.30295,Epitope,0.3029,0.3679,0.3359
367393,legacy_uniprot_all_2021,28,0.23608649,Epitope,0.2361,0.339,0.2588
367394,legacy_uniprot_all_2021,18,0.255807,Epitope,0.2558,0.3161,0.2639
367395,legacy_uniprot_all_2021,22,0.2461061,Epitope,0.2461,0.3397,0.2863
367396,legacy_uniprot_all_2021,28,0.25635797,Epitope,0.2564,0.3516,0.3072
367397,legacy_uniprot_all_2021,25,0.26560578,Epitope,0.2656,0.3415,0.296
367398,legacy_uniprot_all_2021,24,0.28633916,Epitope,0.2863,0.3513,0.3127
367399,legacy_uniprot_all_2021,20,0.25468957,Epitope,0.2547,0.358,0.2831
367400,legacy_uniprot_all_2021,15,0.29604518,Epitope,0.296,0.3674,0.3136
367401,legacy_uniprot_all_2021,27,0.30866846,Epitope,0.3087,0.3721,0.3394
367402,legacy_uniprot_all_2021,9,0.20353585,Epitope,0.2035,0.2792,0.2161
367403,legacy_uniprot_all_2021,28,0.23373763,Epitope,0.2337,0.3025,0.2706
367404,legacy_uniprot_all_2021,30,0.21958917,Epitope,0.2196,0.245,0.238
367405,legacy_uniprot_all_2021,21,0.2670982,Epitope,0.2671,0.3639,0.296
367406,legacy_uniprot_all_2021,21,0.28918177,Epitope,0.2892,0.3677,0.3144
367407,legacy_uniprot_all_2021,18,0.23802465,Epitope,0.238,0.319,0.2655
367410,legacy_uniprot_all_2021,25,0.26694635,Epitope,0.2669,0.342,0.3011
367411,legacy_uniprot_all_2021,19,0.24798922,Epitope,0.248,0.3342,0.2805
367412,legacy_uniprot_all_2021,27,0.27333358,Epitope,0.2733,0.3505,0.3277
367867,legacy_uniprot_all_2021,29,0.22344746,Epitope,0.2234,0.3364,0.2645
367868,legacy_uniprot_all_2021,23,0.26970193,Epitope,0.2697,0.3254,0.3123
367869,legacy_uniprot_all_2021,28,0.21850328,Epitope,0.2185,0.2938,0.2546
367870,legacy_uniprot_all_2021,30,0.22922818,Epitope,0.2292,0.3383,0.2641
367871,legacy_uniprot_all_2021,22,0.2526379,Epitope,0.2526,0.3498,0.2824
367872,legacy_uniprot_all_2021,25,0.24908985,Epitope,0.2491,0.3295,0.2824
367873,legacy_uniprot_all_2021,20,0.16269359,Epitope,0.1627,0.2802,0.2106
367874,legacy_uniprot_all_2021,21,0.2571286,Epitope,0.2571,0.3406,0.3135
367875,legacy_uniprot_all_2021,27,0.19997746,Epitope,0.2,0.279,0.233
367876,legacy_uniprot_all_2021,24,0.22602463,Epitope,0.226,0.3285,0.2588
367879,legacy_uniprot_all_2021,30,0.24920085,Epitope,0.2492,0.3172,0.2804
367881,legacy_uniprot_all_2021,21,0.2896092,Epitope,0.2896,0.3409,0.3087
367882,legacy_uniprot_all_2021,30,0.252432,Epitope,0.2524,0.3379,0.2806
367886,legacy_uniprot_all_2021,30,0.17345187,Epitope,0.1735,0.2499,0.1953
367887,legacy_uniprot_all_2021,26,0.17135015,Epitope,0.1714,0.2962,0.1919
367888,legacy_uniprot_all_2021,27,0.22429211,Epitope,0.2243,0.3051,0.2536
368475,legacy_uniprot_all_2021,13,0.2723946,Epitope,0.2724,0.3527,0.3023
368476,legacy_uniprot_all_2021,20,0.16951784,Epitope,0.1695,0.2462,0.2042
368477,legacy_uniprot_all_2021,11,0.31609583,Epitope,0.3161,0.3557,0.3383
368478,legacy_uniprot_all_2021,17,0.22658496,Epitope,0.2266,0.2903,0.2518
368479,legacy_uniprot_all_2021,30,0.26692662,Epitope,0.2669,0.3376,0.3147
368480,legacy_uniprot_all_2021,23,0.24153605,Epitope,0.2415,0.3195,0.2803
368481,legacy_uniprot_all_2021,22,0.27984908,Epitope,0.2798,0.3498,0.3337
368482,legacy_uniprot_all_2021,30,0.25721234,Epitope,0.2572,0.3299,0.2911
